Year,Round,Region Number,Region Name,Seed 1,Score 1,Team 1,Team 2,Score 2,Seed 2
2023,1,1,Greenville1,7,75,Arizona,West Virginia,62,10
2023,1,1,Greenville1,2,93,Maryland,Holy Cross,61,15
2023,2,1,Greenville1,1,76,South Carolina,South Florida,45,8
2023,2,1,Greenville1,5,73,Oklahoma,UCLA,82,4
2023,2,1,Greenville1,11,48,Mississippi St,Notre Dame,53,3
2023,2,1,Greenville1,7,64,Arizona,Maryland,77,2
2023,3,1,Greenville1,1,59,South Carolina,UCLA,43,4
2023,3,1,Greenville1,3,59,Notre Dame,Maryland,76,2
2023,4,1,Greenville1,1,86,South Carolina,Maryland,75,2
2023,1,2,Greenville2,1,77,Indiana,Tennessee Tech,47,16
2023,1,2,Greenville2,8,61,Oklahoma St,Miami,62,9
2023,1,2,Greenville2,5,63,Washington St,Florida Gulf Coast,74,12
2023,1,2,Greenville2,4,76,Villanova,Cleveland St,59,13
2023,1,2,Greenville2,6,71,Michigan,UNLV,59,11
2023,1,2,Greenville2,3,73,LSU,Hawaii,50,14
2023,1,2,Greenville2,7,63,NC State,Princeton,64,10
2023,1,2,Greenville2,2,103,Utah,Gardner Webb,77,15
2023,2,2,Greenville2,1,68,Indiana,Miami,70,9
2023,2,2,Greenville2,12,57,Florida Gulf Coast,Villanova,76,4
2023,2,2,Greenville2,6,42,Michigan,LSU,66,3
2023,2,2,Greenville2,10,56,Princeton,Utah,63,2
2023,3,2,Greenville2,9,70,Miami,Villanova,65,4
2023,3,2,Greenville2,3,66,LSU,Utah,63,2
2023,4,2,Greenville2,9,42,Miami,LSU,54,3
2023,1,3,Seattle3,1,58,Virginia Tech,Chattanooga,33,16
2023,1,3,Seattle3,8,57,USC,South Dakota St,62,9
2023,1,3,Seattle3,5,73,Iowa St,Toledo,80,12
2023,1,3,Seattle3,4,95,Tennessee,St Louis,50,13
2023,1,3,Seattle3,6,61,North Carolina,St Johns,59,11
2023,1,3,Seattle3,3,80,Ohio St,James Madison,66,14
2023,1,3,Seattle3,7,78,Baylor,Alabama,74,10
2023,1,3,Seattle3,2,95,Connecticut,Vermont,52,15
2023,2,3,Seattle3,1,72,Virginia Tech,South Dakota St,60,9
2023,2,3,Seattle3,12,47,Toledo,Tennessee,94,4
2023,2,3,Seattle3,6,69,North Carolina,Ohio St,71,3
2023,2,3,Seattle3,7,58,Baylor,Connecticut,77,2
2023,3,3,Seattle3,1,73,Virginia Tech,Tennessee,64,4
2023,3,3,Seattle3,3,73,Ohio St,Connecticut,61,2
2023,4,3,Seattle3,1,84,Virginia Tech,Ohio St,74,3
2023,1,4,Seattle4,1,92,Stanford,Sacred Heart,49,16
2023,1,4,Seattle4,8,71,Ole Miss,Gonzaga,48,9
2023,1,4,Seattle4,5,83,Louisville,Drake,81,12
2023,1,4,Seattle4,4,79,Texas,East Carolina,40,13
2023,1,4,Seattle4,6,82,Colorado,Middle Tennessee St,60,11
2023,1,4,Seattle4,3,89,Duke,Iona,49,14
2023,1,4,Seattle4,7,54,Florida St,Georgia,66,10
2023,1,4,Seattle4,2,95,Iowa,Southeastern Louisiana,43,15
2023,2,4,Seattle4,1,49,Stanford,Ole Miss,54,8
2023,2,4,Seattle4,5,73,Louisville,Texas,51,4
2023,2,4,Seattle4,6,61,Colorado,Duke,53,3
2023,2,4,Seattle4,10,66,Georgia,Iowa,74,2
2023,3,4,Seattle4,8,62,Ole Miss,Louisville,72,5
2023,3,4,Seattle4,6,77,Colorado,Iowa,87,2
2023,4,4,Seattle4,5,83,Louisville,Iowa,97,2
2023,5,0,National,1,73,South Carolina,Iowa,77,2
2023,5,0,National,3,79,LSU,Virginia Tech,72,1
2023,6,0,National,2,85,Iowa,LSU,102,3
2024,1,1,Albany1,1,91,South Carolina,Presbyterian,39,16
2024,1,1,Albany1,8,59,North Carolina,Michigan St,56,9
2024,1,1,Albany1,5,73,Oklahoma,Florida Gulf Coast,70,12
2024,1,1,Albany1,4,89,Indiana,Fairfield,56,13
2024,1,1,Albany1,6,61,Nebraska,Texas A&M,59,11
2024,1,1,Albany1,3,73,Oregon St,Eastern Washington,51,14
2024,1,1,Albany1,7,67,Ole Miss,Marquette,55,10
2024,1,1,Albany1,2,81,Notre Dame,Kent St,67,15
2024,2,1,Albany1,1,88,South Carolina,North Carolina,41,8
2024,2,1,Albany1,5,68,Oklahoma,Indiana,75,4
2024,2,1,Albany1,6,51,Nebraska,Oregon St,61,3
2024,2,1,Albany1,7,56,Ole Miss,Notre Dame,71,2
2024,3,1,Albany1,1,79,South Carolina,Indiana,75,4
2024,3,1,Albany1,3,70,Oregon St,Notre Dame,65,2
2024,4,1,Albany1,1,70,South Carolina,Oregon St,58,3
2024,1,2,Albany2,1,91,Iowa,Holy Cross,65,16
2024,1,2,Albany2,8,63,West Virginia,Princeton,53,9
2024,1,2,Albany2,5,86,Colorado,Drake,72,12
2024,1,2,Albany2,4,78,Kansas St,Portland,65,13
2024,1,2,Albany2,6,69,Louisville,Middle Tennessee St,71,11
2024,1,2,Albany2,3,70,LSU,Rice,60,14
2024,1,2,Albany2,7,87,Creighton,UNLV,73,10
2024,1,2,Albany2,2,84,UCLA,California Baptist,55,15
2024,2,2,Albany2,1,64,Iowa,West Virginia,54,8
2024,2,2,Albany2,5,63,Colorado,Kansas St,50,4
2024,2,2,Albany2,11,56,Middle Tennessee St,LSU,83,3
2024,2,2,Albany2,7,63,Creighton,UCLA,67,2
2024,3,2,Albany2,1,89,Iowa,Colorado,68,5
2024,3,2,Albany2,3,78,LSU,UCLA,69,2
2024,4,2,Albany2,1,94,Iowa,LSU,87,3
2024,1,3,Portland3,1,87,USC,Texas A&M Corpus Christi,55,16
2024,1,3,Portland3,8,81,Kansas,Michigan,72,9
2024,1,3,Portland3,5,80,Baylor,Vanderbilt,63,12
2024,1,3,Portland3,4,92,Virginia Tech,Marshall,49,13
2024,1,3,Portland3,6,74,Syracuse,Arizona,69,11
2024,1,3,Portland3,3,86,Connecticut,Jackson St,64,14
2024,1,3,Portland3,7,72,Duke,Richmond,61,10
2024,1,3,Portland3,2,80,Ohio St,Maine,57,15
2024,2,3,Portland3,1,73,USC,Kansas,55,8
2024,2,3,Portland3,5,75,Baylor,Virginia Tech,72,4
2024,2,3,Portland3,6,64,Syracuse,Connecticut,72,3
2024,2,3,Portland3,7,75,Duke,Ohio St,63,2
2024,3,3,Portland3,1,74,USC,Baylor,70,5
2024,3,3,Portland3,3,53,Connecticut,Duke,45,7
2024,4,3,Portland3,1,73,USC,Connecticut,80,3
2024,1,4,Portland4,1,82,Texas,Drexel,42,16
2024,1,4,Portland4,8,82,Alabama,Florida St,74,9
2024,1,4,Portland4,5,68,Utah,South Dakota St,54,12
2024,1,4,Portland4,4,75,Gonzaga,Cal Irvine,56,13
2024,1,4,Portland4,6,92,Tennessee,Wisconsin Green Bay,63,11
2024,1,4,Portland4,3,64,NC State,Chattanooga,45,14
2024,1,4,Portland4,7,93,Iowa St,Maryland,86,10
2024,1,4,Portland4,2,79,Stanford,Norfolk St,50,15
2024,2,4,Portland4,1,65,Texas,Alabama,54,8
2024,2,4,Portland4,5,66,Utah,Gonzaga,77,4
2024,2,4,Portland4,6,72,Tennessee,NC State,79,3
2024,2,4,Portland4,7,81,Iowa St,Stanford,87,2
2024,3,4,Portland4,1,69,Texas,Gonzaga,47,4
2024,3,4,Portland4,3,77,NC State,Stanford,67,2
2024,4,4,Portland4,1,66,Texas,NC State,76,3
2024,5,0,National,1,78,South Carolina,NC State,59,3
2024,5,0,National,1,71,Iowa,Connecticut,69,3
2024,6,0,National,1,87,South Carolina,Iowa,75,1
2025,1,1,Birmingham2,1,108,South Carolina,Tennessee Tech,48,16
2025,1,1,Birmingham2,8,68,Utah,Indiana,76,9
2025,1,1,Birmingham2,5,81,Alabama,Wisconsin Green Bay,67,12
2025,1,1,Birmingham2,4,82,Maryland,Norfolk St,69,13
2025,1,1,Birmingham2,6,78,West Virginia,Columbia,59,11
2025,1,1,Birmingham2,3,70,North Carolina,Oregon St,49,14
2025,1,1,Birmingham2,7,73,Vanderbilt,Oregon,77,10
2025,1,1,Birmingham2,2,86,Duke,Lehigh,25,15
2025,2,1,Birmingham2,1,64,South Carolina,Indiana,53,9
2025,2,1,Birmingham2,5,108,Alabama,Maryland,111,4
2025,2,1,Birmingham2,6,47,West Virginia,North Carolina,58,3
2025,2,1,Birmingham2,10,53,Oregon,Duke,59,2
2025,3,1,Birmingham2,1,71,South Carolina,Maryland,67,4
2025,3,1,Birmingham2,3,38,North Carolina,Duke,47,2
2025,4,1,Birmingham2,1,54,South Carolina,Duke,50,2
2025,1,2,Birmingham3,1,105,Texas,William & Mary,61,16
2025,1,2,Birmingham3,8,66,Illinois,Creighton,57,9
2025,1,2,Birmingham3,5,101,Tennessee,South Florida,66,12
2025,1,2,Birmingham3,4,71,Ohio St,Montana St,51,13
2025,1,2,Birmingham3,6,80,Michigan,Iowa St,74,11
2025,1,2,Birmingham3,3,106,Notre Dame,Stephen F Austin,54,14
2025,1,2,Birmingham3,7,63,Louisville,Nebraska,58,10
2025,1,2,Birmingham3,2,73,TCU,Fairleigh Dickinson,51,15
2025,2,2,Birmingham3,1,65,Texas,Illinois,48,8
2025,2,2,Birmingham3,5,82,Tennessee,Ohio St,67,4
2025,2,2,Birmingham3,6,55,Michigan,Notre Dame,76,3
2025,2,2,Birmingham3,7,70,Louisville,TCU,85,2
2025,3,2,Birmingham3,1,67,Texas,Tennessee,59,5
2025,3,2,Birmingham3,3,62,Notre Dame,TCU,71,2
2025,4,2,Birmingham3,1,58,Texas,TCU,47,2
2025,1,3,Spokane1,1,84,UCLA,Southern,46,16
2025,1,3,Spokane1,8,74,Richmond,Georgia Tech,49,9
2025,1,3,Spokane1,5,83,Ole Miss,Ball St,65,12
2025,1,3,Spokane1,4,73,Baylor,Grand Canyon,60,13
2025,1,3,Spokane1,6,94,Florida St,George Mason,59,11
2025,1,3,Spokane1,3,103,LSU,San Diego St,48,14
2025,1,3,Spokane1,7,64,Michigan St,Harvard,50,10
2025,1,3,Spokane1,2,75,NC State,Vermont,55,15
2025,2,3,Spokane1,1,84,UCLA,Richmond,67,8
2025,2,3,Spokane1,5,69,Ole Miss,Baylor,63,4
2025,2,3,Spokane1,6,71,Florida St,LSU,101,3
2025,2,3,Spokane1,7,49,Michigan St,NC State,83,2
2025,3,3,Spokane1,1,76,UCLA,Ole Miss,62,5
2025,3,3,Spokane1,3,80,LSU,NC State,73,2
2025,4,3,Spokane1,1,72,UCLA,LSU,65,3
2025,1,4,Spokane4,1,71,USC,UNC Greensboro,25,16
2025,1,4,Spokane4,8,46,California,Mississippi St,59,9
2025,1,4,Spokane4,5,85,Kansas St,Fairfield,41,12
2025,1,4,Spokane4,4,79,Kentucky,Liberty,78,13
2025,1,4,Spokane4,6,92,Iowa,Murray St,57,11
2025,1,4,Spokane4,3,81,Oklahoma,Florida Gulf Coast,58,14
2025,1,4,Spokane4,7,68,Oklahoma St,South Dakota St,74,10
2025,1,4,Spokane4,2,103,Connecticut,Arkansas St,34,15
2025,2,4,Spokane4,1,96,USC,Mississippi St,59,9
2025,2,4,Spokane4,5,80,Kansas St,Kentucky,79,4
2025,2,4,Spokane4,6,62,Iowa,Oklahoma,96,3
2025,2,4,Spokane4,10,57,South Dakota St,Connecticut,91,2
2025,3,4,Spokane4,1,67,USC,Kansas St,61,5
2025,3,4,Spokane4,3,59,Oklahoma,Connecticut,82,2
2025,4,4,Spokane4,1,64,USC,Connecticut,78,2
2025,5,0,National,1,74,South Carolina,Texas,57,1
2025,5,0,National,1,51,UCLA,Connecticut,85,2
2025,6,0,National,1,59,South Carolina,Connecticut,82,2
